Rushing.Avg,Rushing.TD,Receiving.Rec,Receiving.Avg,Receiving.TD,Scrimmage.Avg,Scrimmage.TD,Rushing.Yds.PG,Receiving.Yds.PG,Scrimmage.Yds.PG,Rushing.Att.PG,SRS.SOS,NFL.Rushing.Avg
6.9,9,13,7.8,0,7,9,110,7.769230769230769,117.76923076923077,15.846153846153847,8.94,4.3
6.6,13,8,11.9,0,6.7,13,141.21428571428572,6.785714285714286,148,21.357142857142858,6.18,5.25
6.4,32,19,10.4,1,6.6,33,137,14.142857142857142,151.14285714285714,21.5,-4.78,4.7
6.4,5,5,12,1,6.6,6,72.91666666666667,5,77.91666666666667,11.416666666666666,9.78,3.9
6.2,21,19,12.2,3,6.7,24,106.15384615384616,17.846153846153847,124,17.076923076923077,1.61,3.8
6.1,5,16,8.7,2,6.4,7,57.23076923076923,10.692307692307692,67.92307692307692,9.307692307692308,5.26,4.1
6,16,14,11.7,0,6.4,16,122.91666666666667,13.666666666666666,136.58333333333334,20.333333333333332,1.89,4
6,15,4,7.5,0,6.1,15,89.66666666666667,2,91.66666666666667,14.866666666666667,7.01,5.325
5.9,18,54,11.7,3,7,21,97.76923076923077,48.61538461538461,146.3846153846154,16.692307692307693,6.31,4.433333333333334
5.8,8,11,9.1,1,6.1,9,50.81818181818182,9.090909090909092,59.90909090909091,8.818181818181818,4.1,4.3
5.7,8,20,9.1,1,6,9,80.53846153846153,13.923076923076923,94.46153846153847,14.076923076923077,-5.98,4.3
5.7,9,23,14.4,0,6.9,9,63.07692307692308,25.46153846153846,88.53846153846153,11.153846153846153,3.93,3.9
5.6,12,26,5.8,0,5.7,12,85.61538461538461,11.692307692307692,97.3076923076923,15.153846153846153,5.55,4.9
5.5,4,8,4.8,0,5.5,4,60.27272727272727,3.4545454545454546,63.72727272727273,10.909090909090908,4.23,4.2
5.3,14,0,0,0,5.3,14,122.23076923076923,0,122.23076923076923,23.076923076923077,7.08,4.3
5.2,12,8,14.4,2,5.5,14,90.91666666666667,9.583333333333334,100.5,17.583333333333332,-0.57,6.3
5.1,12,28,10.1,1,5.7,13,77.57142857142857,20.285714285714285,97.85714285714286,15.142857142857142,-0.48,3.7
5.1,6,16,9.8,1,5.6,7,52.69230769230769,12.076923076923077,64.76923076923077,10.384615384615385,6.98,4.5
5,1,12,2.7,1,4.7,2,39.25,2.6666666666666665,41.916666666666664,7.916666666666667,3.85,5.3
4.9,14,23,11.2,1,5.3,15,122.83333333333333,21.416666666666668,144.25,25.083333333333332,-0.36,4.733333333333333
4.9,18,24,8.1,2,5.1,20,115.91666666666667,16.166666666666668,132.08333333333334,23.75,6.38,4.5
4.8,8,17,6.4,0,5,8,42.57142857142857,7.785714285714286,50.357142857142854,8.857142857142858,5.46,4.2
4.6,11,44,6.3,0,4.8,11,100.84615384615384,21.23076923076923,122.07692307692308,22.076923076923077,5.13,5.4
4.4,11,36,8.2,0,4.9,11,88.15384615384616,22.76923076923077,110.92307692307692,19.846153846153847,3.85,3.933333333333333
4.3,6,13,7.9,1,4.6,7,59.416666666666664,8.583333333333334,68,13.666666666666666,6.15,5.1
4.3,6,20,4.6,0,4.3,6,51.46153846153846,7,58.46153846153846,12.076923076923077,3.72,1.8
4.1,7,11,13.9,2,4.7,9,66.33333333333333,12.75,79.08333333333333,16.083333333333332,-5.56,5.3
8.9,22,19,15.5,3,9.5,25,146.84615384615384,22.692307692307693,169.53846153846155,16.46153846153846,-3.88,4.55
7.9,12,13,13.1,2,8.3,14,103.66666666666667,14.166666666666666,117.83333333333333,13.083333333333334,5.09,5
7.1,16,8,7.5,0,7.2,16,168.76923076923077,4.615384615384615,173.3846153846154,23.615384615384617,2.6,5.25
7.1,2,25,5.4,1,6.7,3,66.33333333333333,15,81.33333333333333,9.333333333333334,1.7,4.3
6.7,13,20,17.5,3,8,16,75.76923076923077,26.846153846153847,102.61538461538461,11.23076923076923,-2.32,4.7
6.7,4,4,1.8,0,6.5,4,52.2,0.4666666666666667,52.666666666666664,7.8,6.63,3.9
6.4,10,32,9.3,3,6.9,13,74.92857142857143,21.214285714285715,96.14285714285714,11.642857142857142,6.33,4.1
6,7,22,10.4,2,6.6,9,56.92307692307692,17.615384615384617,74.53846153846153,9.538461538461538,3.67,3.6
5.8,9,24,5.8,0,5.8,9,98,10.692307692307692,108.6923076923077,16.923076923076923,4.86,5.133333333333333
5.8,13,12,15.1,0,6.4,13,67.64285714285714,12.928571428571429,80.57142857142857,11.714285714285714,6.14,4.1
5.8,9,22,9.3,0,6.3,9,58.4,13.6,72,10,6.63,4.8
5.5,14,7,8.9,0,5.7,14,77.92307692307692,4.769230769230769,82.6923076923077,14.076923076923077,-5.29,3.9
5.2,22,6,6,0,5.2,22,112.33333333333333,3,115.33333333333333,21.75,-2.15,4.7
4.9,12,21,3.7,1,4.8,13,105.66666666666667,6.416666666666667,112.08333333333333,21.583333333333332,3.7,3.8
4.9,10,8,5.1,1,4.9,11,110.8,4.1,114.9,22.7,1.78,4.3
4.7,17,27,6.4,0,4.8,17,108.84615384615384,13.307692307692308,122.15384615384616,23.23076923076923,-0.46,3.7
4.7,13,22,7.1,0,4.9,13,101.33333333333333,13.083333333333334,114.41666666666667,21.416666666666668,4.01,3.933333333333333
4.5,7,11,8.7,0,4.8,7,50.61538461538461,7.384615384615385,58,11.23076923076923,5.67,4.35
4.4,5,9,4.3,0,4.4,5,41.583333333333336,3.25,44.833333333333336,9.416666666666666,2.14,4.2
6.6,16,55,8.2,1,6.9,17,94.26666666666667,30.2,124.46666666666667,14.333333333333334,6.6,4.35
6.4,21,23,8.6,0,6.5,21,161.07692307692307,15.23076923076923,176.30769230769232,25.23076923076923,3.46,3.6
6.3,21,26,9.7,5,6.5,26,143.07142857142858,18,161.07142857142858,22.857142857142858,7.73,5.25
6.2,7,24,9,1,6.5,8,87,15.428571428571429,102.42857142857143,14,5.21,4.1
5.9,13,27,11.3,7,6.5,20,94.15384615384616,23.384615384615383,117.53846153846153,16.076923076923077,2.81,3.9
5.8,19,13,16.1,1,6.2,20,138.3846153846154,16.076923076923077,154.46153846153845,24,-6.49,3.9
5.8,16,10,7,1,5.9,17,81.92857142857143,5,86.92857142857143,14.142857142857142,-3.25,4.7
5.7,3,21,7.3,2,5.8,5,77.15384615384616,11.846153846153847,89,13.615384615384615,1.22,4.3
5.6,5,17,10.4,1,6.1,6,71.76923076923077,13.538461538461538,85.3076923076923,12.76923076923077,1.22,4.4
5.3,14,13,15,1,5.7,15,140.41666666666666,16.25,156.66666666666666,26.5,1.17,4.3
5.2,9,28,9.6,1,5.7,10,85.66666666666667,22.5,108.16666666666667,16.5,2.97,5
3.8,1,55,10.8,4,6.6,5,27.583333333333332,49.5,77.08333333333333,7.166666666666667,4.95,3.4
8,9,25,10.7,2,8.4,11,113.18181818181819,24.272727272727273,137.45454545454547,14.181818181818182,-1.55,4.3
7.6,8,10,17.9,1,8.3,9,107.54545454545455,16.272727272727273,123.81818181818181,14.090909090909092,1.78,4.2
7.6,19,0,0,0,7.6,19,178.66666666666666,0,178.66666666666666,23.5,1.73,3.9
7.5,4,12,7.9,0,7.5,4,108.75,11.875,120.625,14.5,8.99,4.1
7.3,19,25,12.2,3,7.9,22,103.63636363636364,27.727272727272727,131.36363636363637,14.272727272727273,-1.55,4.4
6.6,7,18,11.7,0,7.4,7,110.83333333333333,35.166666666666664,146,16.833333333333332,3.71,4.6
6.2,8,16,9.6,0,6.6,8,87.8,15.3,103.1,14.1,-2.25,4.7
5.8,26,43,9.9,4,6.4,30,112.76923076923077,32.69230769230769,145.46153846153845,19.307692307692307,9.72,3.9
5.1,5,22,7.2,3,5.4,8,111.33333333333333,26.5,137.83333333333334,22,-2.97,3.4
4.7,5,8,6.5,1,4.8,6,89.28571428571429,7.428571428571429,96.71428571428571,19,4.92,3.6
