Year,Player,School,Conf,G,Rushing.Avg,Rushing.TD,Receiving.Rec,Receiving.Avg,Receiving.TD,Scrimmage.Avg,Scrimmage.TD,Rushing.Yds.PG,Receiving.Yds.PG,Scrimmage.Yds.PG,Rushing.Att.PG,PPG.Off,SRS.SOS,Overall.Pct
2013,Jeremy Smith,Oklahoma State,Big 12,13,4,9,11,3.4,0,3.9,9,37.30769230769231,2.8461538461538463,40.15384615384615,9.384615384615385,39.1,3.76,0.769
2013,Damon Bullock,Iowa,Big Ten,13,4,1,20,8.7,1,4.6,2,35.92307692307692,13.307692307692308,49.23076923076923,9.076923076923077,26.3,2.31,0.615
2013,Brendan Bigelow,California,Pac-12,12,4,2,34,5.9,0,4.5,2,35.083333333333336,16.833333333333332,51.916666666666664,8.75,23,9.34,0.083
2013,Mitch Leidner,Minnesota,Big Ten,10,4,7,0,0,0,4,7,40.7,0,40.7,10.2,25.7,1.35,0.615
2013,Donovonn Young,Illinois,Big Ten,11,4,3,12,3.6,0,4,3,34.18181818181818,3.909090909090909,38.09090909090909,8.454545454545455,29.7,1.98,0.333
2013,Shontrelle Johnson,Iowa State,Big 12,12,4,3,5,7.4,0,4.2,3,29.833333333333332,3.0833333333333335,32.916666666666664,7.5,24.8,3.34,0.25
2013,Don Jackson,Nevada,MWC,9,4,4,3,11.7,0,4.3,4,36.888888888888886,3.888888888888889,40.77777777777778,9.222222222222221,26.9,0.57,0.333
2013,Ralph Abernathy IV,Cincinnati,American,13,3.9,5,24,7.4,0,4.5,5,39.84615384615385,13.615384615384615,53.46153846153846,10.153846153846153,32.1,-6.9,0.692
2013,Kelvin York,Utah,Pac-12,9,3.9,6,4,3.5,0,3.9,6,51.44444444444444,1.5555555555555556,53,13.11111111111111,29.2,9.55,0.417
2013,Chris Swain,Navy,Ind,11,3.9,4,0,0,0,3.9,4,38.18181818181818,0,38.18181818181818,9.727272727272727,33.5,-2.89,0.692
2013,Ryan Boykin,Ohio,MAC,11,3.9,7,9,6.6,1,4.1,8,36.27272727272727,5.363636363636363,41.63636363636363,9.363636363636363,27.4,-6.85,0.538
2013,Chris Nwoke,Colorado State,MWC,13,3.9,2,6,12.2,1,4.4,3,30.615384615384617,5.615384615384615,36.23076923076923,7.769230769230769,36.2,-4.81,0.571
2013,Philip Nelson,Minnesota,Big Ten,11,3.9,6,0,0,0,3.9,6,33.09090909090909,0,33.09090909090909,8.454545454545455,25.7,1.35,0.615
2013,Wesley Tate,Vanderbilt,SEC,12,3.9,4,18,8.3,1,4.7,5,29.583333333333332,12.416666666666666,42,7.5,30.1,2.47,0.692
2013,Brian Fields,Western Michigan,MAC,11,3.8,6,13,9.4,0,4.3,6,52.18181818181818,11.090909090909092,63.27272727272727,13.636363636363637,17.2,-4.33,0.083
2013,Christian Powell,Colorado,Pac-12,12,3.8,3,8,8.9,0,4.1,3,46.833333333333336,5.916666666666667,52.75,12.25,25.4,6.18,0.333
2013,Storm Woods,Oregon State,Pac-12,11,3.8,6,47,9.4,1,5.3,7,43.36363636363637,40,83.36363636363636,11.545454545454545,34.8,4.72,0.538
2013,Josh Harris,Wake Forest,ACC,12,3.8,4,15,7.8,0,4.2,4,39.166666666666664,9.75,48.916666666666664,10.416666666666666,18.3,2.17,0.333
2013,Akeem Hunt,Purdue,Big Ten,12,3.8,1,38,8.9,2,5,3,38.666666666666664,28.333333333333332,67,10.25,14.9,4.98,0.083
2013,Mike Trumpy,Northwestern,Big Ten,11,3.8,2,15,6.5,0,4.1,2,33.63636363636363,8.909090909090908,42.54545454545455,8.909090909090908,26.2,2.03,0.417
2013,Eric Soza,UTSA,CUSA,12,3.8,7,0,0,0,3.8,7,30.75,0,30.75,8.083333333333334,25.6,-3.18,0.583
2013,Colin Reardon,Kent State,MAC,11,3.8,2,0,0,0,3.8,2,30.545454545454547,0,30.545454545454547,8,20.8,-4.02,0.333
2013,Jalen Richard,Southern Mississippi,CUSA,11,3.8,0,21,8,1,4.7,1,29.636363636363637,15.272727272727273,44.90909090909091,7.7272727272727275,17.1,-4.55,0.083
2013,Mack Brown,Florida,SEC,12,3.7,4,11,5.2,0,3.8,4,45.25,4.75,50,12.333333333333334,18.8,7.17,0.333
2013,Jamal Wilson,Massachusetts,MAC,8,3.7,1,14,7.6,0,4.2,1,46,13.25,59.25,12.5,11.7,-3.82,0.083
2013,P.J. Walker,Temple,American,9,3.7,3,0,0,0,3.7,3,36.888888888888886,0,36.888888888888886,10,24.9,-3.8,0.167
2013,Prescott Line,SMU,American,12,3.7,3,11,5.1,0,3.8,3,27.666666666666668,4.666666666666667,32.333333333333336,7.5,26.8,-2.44,0.417
2013,Lorenzo Woodley,Massachusetts,MAC,8,3.7,2,5,6.2,0,3.9,2,39.25,3.875,43.125,10.5,11.7,-3.82,0.083
2013,Connor Shaw,South Carolina,SEC,13,3.6,6,1,9,1,3.7,7,42.92307692307692,0.6923076923076923,43.61538461538461,11.846153846153847,34.1,6.29,0.846
2013,David Oku,Arkansas State,Sun Belt,12,3.6,6,17,6.7,0,3.9,6,42.583333333333336,9.5,52.083333333333336,11.833333333333334,29.2,-3.71,0.615
2013,Reggie Pegram,North Texas,CUSA,8,3.6,6,6,9.3,0,3.9,6,42.25,7,49.25,11.75,31.8,-6.95,0.692
2013,Fitzgerald Toussaint,Michigan,Big Ten,12,3.5,13,18,11.3,0,4.2,13,54,16.916666666666668,70.91666666666667,15.416666666666666,32.2,3.3,0.538
2013,Taylor Kelly,Arizona State,Pac-12,14,3.5,9,0,0,0,3.5,9,43.42857142857143,0,43.42857142857143,12.357142857142858,39.7,9.21,0.714
2013,Angel Santiago,Army,Ind,12,3.5,10,0,0,0,3.5,10,49.833333333333336,0,49.833333333333336,14.25,24.4,-5.27,0.25
2013,Lamarq Caldwell,Florida International,CUSA,12,3.5,1,13,8,1,3.9,2,42,8.666666666666666,50.666666666666664,12,9.8,-5.53,0.083
2013,Travis Evans,Georgia State,Sun Belt,10,3.5,3,10,8.3,0,3.9,3,40.5,8.3,48.8,11.5,18.8,-4.78,0
2013,Sam B. Richardson,Iowa State,Big 12,11,3.5,2,0,0,0,3.5,2,32.36363636363637,0,32.36363636363637,9.181818181818182,24.8,3.34,0.25
2013,Max Delorenzo,Connecticut,American,12,3.5,5,8,8.6,0,3.9,5,29.083333333333332,5.75,34.833333333333336,8.25,20.6,-2.97,0.25
2013,Adam Kennedy,Arkansas State,Sun Belt,13,3.4,4,0,0,0,3.4,4,40.30769230769231,0,40.30769230769231,11.76923076923077,29.2,-3.71,0.615
2013,Terrance Broadway,Louisiana,Sun Belt,12,3.4,8,0,0,0,3.4,8,36.833333333333336,0,36.833333333333336,10.916666666666666,33.8,-6.63,0.692
2013,Ja'Terian Douglas,Tulsa,CUSA,12,3.4,2,11,10.6,1,4,3,31.583333333333332,9.75,41.333333333333336,9.416666666666666,21.1,-1.27,0.25
2013,J.C. Coleman,Virginia Tech,ACC,9,3.4,1,11,7.2,0,3.8,1,31.555555555555557,8.777777777777779,40.333333333333336,9.333333333333334,22.5,4.49,0.615
2013,Austin Gearing,Miami (OH),MAC,12,3.3,1,0,0,0,3.3,1,39.833333333333336,0,39.833333333333336,12.083333333333334,9.8,-4.65,0
2013,Brandon Connette,Duke,ACC,13,3.3,14,1,5,0,3.4,14,25.923076923076923,0.38461538461538464,26.307692307692307,7.769230769230769,32.8,2.36,0.714
2013,Savon Huggins,Rutgers,American,13,3.3,2,12,5.5,0,3.6,2,22,5.076923076923077,27.076923076923077,6.615384615384615,26.5,-3.37,0.462
2013,Derrick Green,Michigan,Big Ten,11,3.3,2,0,0,0,3.3,2,24.545454545454547,0,24.545454545454547,7.545454545454546,32.2,3.3,0.538
2013,Stacey Bedell,Massachusetts,MAC,7,3.2,1,6,14.7,0,3.9,1,43,12.571428571428571,55.57142857142857,13.285714285714286,11.7,-3.82,0.083
2013,Chris Solomon,Nevada,MWC,10,3.2,1,3,26.3,0,3.9,1,28.2,7.9,36.1,8.9,26.9,0.57,0.333
2013,Garrett Gilbert,SMU,American,10,3.2,6,0,0,0,3.2,6,26.7,0,26.7,8.3,26.8,-2.44,0.417
2013,Blake Bortles,UCF,American,13,3.1,6,0,0,0,3.1,6,20.923076923076923,0,20.923076923076923,6.6923076923076925,34.6,-2.96,0.923
2013,Taylor McHargue,Rice,CUSA,14,3,5,0,0,0,3,5,33.142857142857146,0,33.142857142857146,11.214285714285714,29.6,-4.78,0.714
2013,Trevone Boykin,TCU,Big 12,12,3,7,26,7.8,0,3.9,7,26.083333333333332,17,43.083333333333336,8.75,25.1,3.85,0.333
2013,Rakeem Cato,Marshall,CUSA,14,3,6,0,0,0,3,6,21,0,21,7.071428571428571,42.1,-8.21,0.714
2013,Brandon Mitchell,North Carolina State,ACC,6,3,2,0,0,0,3,2,45.666666666666664,0,45.666666666666664,15.166666666666666,22.8,1.59,0.25
2013,Devin Gardner,Michigan,Big Ten,12,2.9,11,0,0,0,2.9,11,40.25,0,40.25,13.75,32.2,3.3,0.538
2013,Tyler Jones,Texas State,Sun Belt,8,2.9,0,0,0,0,2.9,0,32.125,0,32.125,11.125,23.9,-8.2,0.5
2013,Vad Lee,Georgia Tech,ACC,13,2.8,8,0,0,0,2.8,8,39.46153846153846,0,39.46153846153846,14,35.1,3.67,0.538
2013,Silas Spearman III,Florida International,CUSA,10,2.8,4,2,17.5,0,3,4,36.8,3.5,40.3,13.2,9.8,-5.53,0.083
2013,Bo Wallace,Ole Miss,SEC,13,2.7,6,1,19,0,2.8,6,27.307692307692307,1.4615384615384615,28.76923076923077,10.076923076923077,30,5.89,0.615
2013,Caleb Herring,UNLV,MWC,13,2.7,5,0,0,0,2.7,5,26.615384615384617,0,26.615384615384617,9.76923076923077,29.9,-3.52,0.538
2013,Nate Romine,Air Force,MWC,9,2.7,3,0,0,0,2.7,3,22.77777777777778,0,22.77777777777778,8.333333333333334,24.7,-3.22,0.167
2013,Tajh Boyd,Clemson,ACC,13,2.6,10,0,0,0,2.6,10,30.76923076923077,0,30.76923076923077,11.846153846153847,40.2,3.06,0.846
2013,Jake Waters,Kansas State,Big 12,13,2.6,6,0,0,0,2.6,6,24,0,24,9.076923076923077,33.2,1.09,0.615
2013,Andrew McDonald,New Mexico State,Ind,12,2.5,4,0,0,0,2.5,4,21.333333333333332,0,21.333333333333332,8.666666666666666,20.9,-3.77,0.167
2013,Jameis Winston,Florida State,ACC,14,2.5,4,0,0,0,2.5,4,15.642857142857142,0,15.642857142857142,6.285714285714286,51.6,1.29,1
2013,Nathan Scheelhaase,Illinois,Big Ten,12,2.4,4,0,0,0,2.4,4,22.583333333333332,0,22.583333333333332,9.416666666666666,29.7,1.98,0.333
2013,Kolton Browning,Louisiana-Monroe,Sun Belt,10,2.3,2,0,0,0,2.3,2,22.9,0,22.9,9.8,22.3,-2.56,0.5
2013,Bryce Petty,Baylor,Big 12,13,2.2,14,0,0,0,2.2,14,16.076923076923077,0,16.076923076923077,7.230769230769231,52.4,1.87,0.846
2013,Chad Chalich,Idaho,Ind,7,2.2,0,0,0,0,2.2,0,29.857142857142858,0,29.857142857142858,13.285714285714286,18.2,-1.3,0.083
2013,Baker Mayfield,Texas Tech,Big 12,8,2.2,3,0,0,0,2.2,3,23.75,0,23.75,11,35.8,2.71,0.615
2013,Logan Thomas,Virginia Tech,ACC,13,2.1,4,1,9,0,2.2,4,26.46153846153846,0.6923076923076923,27.153846153846153,12.461538461538462,22.5,4.49,0.615
2013,Tanner Price,Wake Forest,ACC,12,2,5,1,4,1,2,6,20,0.3333333333333333,20.333333333333332,10.25,18.3,2.17,0.333
2013,Matt Johnson,Bowling Green State,MAC,14,2,5,0,0,0,2,5,17,-0.5714285714285714,16.428571428571427,8.357142857142858,34.8,-7.18,0.714
2013,David Watford,Virginia,ACC,12,2,3,1,-4,0,1.9,3,17.333333333333332,-0.3333333333333333,17,8.666666666666666,19.8,6.06,0.167
2013,Paxton Lynch,Memphis,American,12,1.4,2,0,0,0,1.4,2,10.583333333333334,0,10.583333333333334,7.333333333333333,19.5,-2.66,0.25
2013,Ronnie Bell,Georgia State,Sun Belt,12,1.4,3,1,6,0,1.5,3,9.416666666666666,0.5,9.916666666666666,6.666666666666667,18.8,-4.78,0
2013,Keith Price,Washington,Pac-12,12,1.3,5,0,0,0,1.3,5,9,0,9,6.833333333333333,37.9,6.58,0.692
2013,Shane Carden,East Carolina,CUSA,13,1.1,10,1,14,1,1.3,11,7.923076923076923,1.0769230769230769,9,6.923076923076923,40.2,-7.17,0.769
2013,Austin Boucher,Miami (OH),MAC,8,0.7,0,0,0,0,0.7,0,9.5,0,9.5,13.375,9.8,-4.65,0
2014,Jhurell Pressley,New Mexico,MWC,12,9.5,12,7,9.1,0,9.5,12,90.25,5.333333333333333,95.58333333333333,9.5,27.7,-2.14,0.333
2014,Matt Breida,Georgia Southern,Sun Belt,12,8.7,17,8,12.1,1,8.8,18,123.75,8.083333333333334,131.83333333333334,14.25,39.1,-8.19,0.75
2014,Devon Johnson,Marshall,CUSA,13,8.6,17,6,20.2,2,8.9,19,135.92307692307693,9.307692307692308,145.23076923076923,15.846153846153847,45.6,-5.81,0.929
2014,Kareem Hunt,Toledo,MAC,10,8,16,9,4.3,0,7.8,16,163.1,3.9,167,20.5,36.6,-6.48,0.692
2014,Elijah McGuire,Louisiana,Sun Belt,13,7.6,14,45,10.4,2,8.2,16,97.23076923076923,36,133.23076923076923,12.76923076923077,29.5,-5.57,0.692
2014,Melvin Gordon,Wisconsin,Big Ten,14,7.5,29,19,8.1,3,7.6,32,184.78571428571428,10.928571428571429,195.71428571428572,24.5,34.6,1.91,0.786
2014,Tevin Coleman,Indiana,Big Ten,12,7.5,15,25,5.6,0,7.4,15,169.66666666666666,11.75,181.41666666666666,22.5,25.1,1.43,0.333
2014,Steward Butler,Marshall,CUSA,12,7.5,7,3,7,0,7.4,7,66.5,1.75,68.25,8.916666666666666,45.6,-5.81,0.929
2014,Noah Copeland,Navy,Ind,13,7.4,5,3,21.7,1,7.7,6,73.23076923076923,5,78.23076923076923,9.923076923076923,31.8,-1.5,0.615
2014,Todd Gurley,Georgia,SEC,6,7.4,9,12,4.8,0,7.2,9,151.83333333333334,9.5,161.33333333333334,20.5,41.3,5.07,0.769
2014,Nick Chubb,Georgia,SEC,13,7.1,14,18,11.8,2,7.4,16,119,16.384615384615383,135.3846153846154,16.846153846153847,41.3,5.07,0.769
2014,Ray Lawry,Old Dominion,CUSA,12,7.1,16,17,9.1,0,7.3,16,78.91666666666667,12.916666666666666,91.83333333333333,11.166666666666666,32.7,-3.6,0.5
2014,Aaron Green,TCU,Big 12,13,7.1,9,19,8.7,2,7.4,11,70.92307692307692,12.76923076923077,83.6923076923077,9.923076923076923,46.5,1.57,0.923
2014,Ezekiel Elliott,Ohio State,Big Ten,15,6.9,18,28,7.9,0,7,18,125.2,14.666666666666666,139.86666666666667,18.2,44.8,5.17,0.933
2014,Michael Gordon,Arkansas State,Sun Belt,11,6.9,13,25,7.6,1,7,14,100,17.363636363636363,117.36363636363636,14.454545454545455,36.7,-6.88,0.538
2014,Donnel Pumphrey,San Diego State,MWC,13,6.8,20,23,7,0,6.8,20,143.6153846153846,12.307692307692308,155.92307692307693,21.23076923076923,25,-5.49,0.538
2014,Duke Johnson,Miami (FL),ACC,13,6.8,10,38,11.1,3,7.4,13,127.07692307692308,32.38461538461539,159.46153846153845,18.615384615384617,29.2,4.65,0.462
2014,Reggie Whatley,Middle Tennessee State,CUSA,12,6.8,7,2,-5.5,0,6.6,7,63.916666666666664,-0.9166666666666666,63,9.416666666666666,31.6,-1.77,0.5
2014,Alex Ross,Oklahoma,Big 12,13,6.8,4,10,6.5,0,6.7,4,45.76923076923077,5,50.76923076923077,6.769230769230769,36.4,3.9,0.615
2014,Terrence Franks,Texas State,Sun Belt,12,6.7,8,11,11.4,3,7.1,11,59.333333333333336,10.416666666666666,69.75,8.916666666666666,33.8,-9.34,0.583
2014,Chris Swain,Navy,Ind,13,6.7,4,1,12,1,6.7,5,53.30769230769231,0.9230769230769231,54.23076923076923,8,31.8,-1.5,0.615
2014,Dee Hart,Colorado State,MWC,13,6.6,16,18,10.5,2,6.9,18,98.07692307692308,14.538461538461538,112.61538461538461,14.923076923076923,33.9,-2.84,0.769
2014,Tyler Murphy,Boston College,ACC,13,6.6,11,0,0,0,6.6,11,90.6923076923077,0,90.6923076923077,13.846153846153847,26.2,2.35,0.538
2014,Samaje Perine,Oklahoma,Big 12,13,6.5,21,15,7.2,0,6.6,21,131.76923076923077,8.307692307692308,140.07692307692307,20.23076923076923,36.4,3.9,0.615
2014,Corey Clement,Wisconsin,Big Ten,14,6.5,9,14,8.5,2,6.6,11,67.78571428571429,8.5,76.28571428571429,10.5,34.6,1.91,0.786
2014,Breon Allen,East Carolina,American,12,6.5,8,35,8.3,1,6.9,9,72.41666666666667,24.083333333333332,96.5,11.166666666666666,35.8,-4.96,0.615
2014,Terry Swanson,Toledo,MAC,12,6.5,6,12,12.8,1,7.1,7,61,12.75,73.75,9.416666666666666,36.6,-6.48,0.692
2014,Boom Williams,Kentucky,SEC,10,6.5,5,17,9.5,1,7.1,6,48.8,16.2,65,7.5,29.2,3.89,0.417
2014,Kevin Ellison,Georgia Southern,Sun Belt,12,6.4,12,0,0,0,6.4,12,91.33333333333333,0,91.33333333333333,14.333333333333334,39.1,-8.19,0.75
2014,Mike Boone,Cincinnati,American,9,6.4,9,6,10.3,0,6.7,9,72.22222222222223,6.888888888888889,79.11111111111111,11.222222222222221,34,-2.2,0.692
2014,Paul Perkins,UCLA,Pac-12,13,6.3,9,26,7.7,2,6.4,11,120.92307692307692,15.461538461538462,136.3846153846154,19.23076923076923,33.5,9.1,0.769
2014,Josh Robinson,Mississippi State,SEC,13,6.3,11,28,13.2,1,7.2,12,92.53846153846153,28.46153846153846,121,14.615384615384615,36.9,4.81,0.769
2014,Storm Woods,Oregon State,Pac-12,10,6.3,5,26,6.9,1,6.4,6,76.6,17.9,94.5,12.1,25.7,4,0.417
2014,Anthony Wales,Western Kentucky,CUSA,11,6.3,5,15,8.5,0,6.6,5,47.09090909090909,11.545454545454545,58.63636363636363,7.454545454545454,44.4,-3.01,0.615
2014,Taylor Lamb,Appalachian State,Sun Belt,12,6.2,4,0,0,0,6.2,4,40.25,0,40.25,6.5,35.7,-9.9,0.583
2014,Ameer Abdullah,Nebraska,Big Ten,13,6.1,19,22,12.2,3,6.6,22,123.92307692307692,20.692307692307693,144.6153846153846,20.307692307692307,37.8,1.72,0.692
2014,Marteze Waller,Fresno State,MWC,14,6.1,11,27,4.4,0,5.9,11,97.71428571428571,8.571428571428571,106.28571428571429,16.071428571428573,26.5,-0.95,0.429
2014,Brandon Burks,Troy,Sun Belt,11,6.1,3,23,7.9,1,6.4,4,53.09090909090909,16.454545454545453,69.54545454545455,8.727272727272727,21.8,-6.17,0.25
2014,Shaun Wick,Wyoming,MWC,9,6,6,10,6.2,0,6,6,83.66666666666667,6.888888888888889,90.55555555555556,14,21.1,0.14,0.333
2014,James Conner,Pitt,ACC,13,5.9,26,5,14,0,6.1,26,135.76923076923077,5.384615384615385,141.15384615384616,22.923076923076923,31.8,0.97,0.462
2014,Deandre Washington,Texas Tech,Big 12,12,5.9,2,30,10.9,2,6.6,4,91.91666666666667,27.333333333333332,119.25,15.666666666666666,30.5,4.11,0.333
2014,Larry Rose III,New Mexico State,Sun Belt,11,5.9,9,23,7.5,1,6.1,10,100.18181818181819,15.636363636363637,115.81818181818181,16.90909090909091,24.5,-7.65,0.167
2014,Robert Lowe,Texas State,Sun Belt,11,5.9,12,24,8.6,1,6.2,13,99.18181818181819,18.818181818181817,118,16.818181818181817,33.8,-9.34,0.583
2014,Cody Fajardo,Nevada,MWC,13,5.9,13,0,0,0,5.9,13,80.46153846153847,0,80.46153846153847,13.615384615384615,29.2,-2.14,0.538
2014,Dalvin Cook,Florida State,ACC,13,5.9,8,22,9.2,0,6.3,8,77.53846153846153,15.615384615384615,93.15384615384616,13.076923076923077,33.7,5.13,0.929
2014,Synjyn Days,Georgia Tech,ACC,14,5.9,9,3,11,1,6,10,66,2.357142857142857,68.35714285714286,11.214285714285714,37.9,4.78,0.786
2014,Joseph Yearby,Miami (FL),ACC,12,5.9,1,8,14.8,1,6.7,2,42.416666666666664,9.833333333333334,52.25,7.166666666666667,29.2,4.65,0.462
2014,Nick Wilson,Arizona,Pac-12,13,5.8,16,12,7.5,1,5.9,17,105.76923076923077,6.923076923076923,112.6923076923077,18.153846153846153,34.5,6.12,0.714
2014,Larry Dixon,Army,Ind,12,5.8,9,4,17,0,6,9,91.83333333333333,5.666666666666667,97.5,15.833333333333334,24.9,-5.78,0.333
2014,Derrick Henry,Alabama,SEC,14,5.8,11,5,26.6,2,6.3,13,70.71428571428571,9.5,80.21428571428571,12.285714285714286,36.9,7.27,0.857
2014,Joel Bouagnon,Northern Illinois,MAC,14,5.8,5,13,5.4,1,5.8,6,46.785714285714285,5,51.785714285714285,8.071428571428571,31.5,-6.14,0.786
2014,Nick Hill,Michigan State,Big Ten,12,5.8,9,4,12,0,6,9,51.833333333333336,4,55.833333333333336,8.916666666666666,43,1.68,0.846
2014,Leon Allen,Western Kentucky,CUSA,13,5.7,13,51,9.3,3,6.2,16,118.61538461538461,36.61538461538461,155.23076923076923,20.923076923076923,44.4,-3.01,0.615
2014,Justin Thomas,Georgia Tech,ACC,14,5.7,8,0,0,0,5.7,8,77.57142857142857,0,77.57142857142857,13.571428571428571,37.9,4.78,0.786
2014,Drew Hare,Northern Illinois,MAC,14,5.7,8,1,18,0,5.7,8,64.28571428571429,1.2857142857142858,65.57142857142857,11.357142857142858,31.5,-6.14,0.786
2014,Marcus Mariota,Oregon,Pac-12,15,5.7,15,1,26,1,5.9,16,51.333333333333336,1.7333333333333334,53.06666666666667,9,45.4,6.02,0.867
2014,Sherman Badie,Tulane,American,12,5.7,3,24,4.5,1,5.5,4,57.333333333333336,9,66.33333333333333,10.083333333333334,16,-0.8,0.25
2014,Matt Davis,SMU,American,10,5.7,4,0,0,0,5.7,4,61.3,0,61.3,10.8,11.1,0.41,0.083
2014,Raheem Mostert,Purdue,Big Ten,11,5.7,3,18,6.4,0,5.8,3,48.09090909090909,10.545454545454545,58.63636363636363,8.454545454545455,23.8,2.01,0.25
2014,Demario Richard,Arizona State,Pac-12,12,5.7,4,13,12,4,6.5,8,39.833333333333336,13,52.833333333333336,7,36.9,4.11,0.769
2014,Derrick Green,Michigan,Big Ten,6,5.7,3,2,13,0,5.9,3,78.5,4.333333333333333,82.83333333333333,13.666666666666666,20.9,3.65,0.417
2014,Jonathan Williams,Arkansas,SEC,13,5.6,12,11,5.9,2,5.7,14,91.53846153846153,5,96.53846153846153,16.23076923076923,31.9,7.76,0.538
2014,D.J. Foster,Arizona State,Pac-12,13,5.6,9,62,11.1,3,6.9,12,83.15384615384616,52.92307692307692,136.07692307692307,14.923076923076923,36.9,4.11,0.769
2014,Kenneth Farrow,Houston,American,13,5.6,14,20,7.5,1,5.8,15,80.15384615384616,11.461538461538462,91.61538461538461,14.307692307692308,29.8,-6.22,0.615
2014,Tyler Ervin,San Jose State,MWC,12,5.6,4,29,10.6,1,6.4,5,74,25.5,99.5,13.166666666666666,19.3,-1.99,0.25
2014,Jeremy Langford,Michigan State,Big Ten,13,5.5,22,11,5.6,0,5.5,22,117.07692307692308,4.769230769230769,121.84615384615384,21.23076923076923,43,1.68,0.846
2014,Marcus Cox,Appalachian State,Sun Belt,12,5.5,19,16,11.3,0,5.9,19,117.91666666666667,15,132.91666666666666,21.25,35.7,-9.9,0.583
2014,Aaron Jones,UTEP,CUSA,12,5.5,11,30,9.8,3,5.9,14,110.08333333333333,24.416666666666668,134.5,20.166666666666668,26.6,-3.64,0.538
2014,Leonard Fournette,LSU,SEC,13,5.5,10,7,18.1,0,6,10,79.53846153846153,9.76923076923077,89.3076923076923,14.384615384615385,27.6,5.98,0.615
2014,Akeem Hunt,Purdue,Big Ten,12,5.5,6,48,6.1,2,5.6,8,79.08333333333333,24.416666666666668,103.5,14.416666666666666,23.8,2.01,0.25
2014,J.T. Barrett,Ohio State,Big Ten,12,5.5,11,0,0,0,5.5,11,78.16666666666667,0,78.16666666666667,14.25,44.8,5.17,0.933
2014,Shadrach Thornton,North Carolina State,ACC,13,5.5,9,15,8.9,1,5.8,10,69.76923076923077,10.23076923076923,80,12.615384615384615,30.2,1.25,0.615
2014,Brian Hill,Wyoming,MWC,11,5.5,7,13,15.7,0,6.3,7,72.36363636363636,18.545454545454547,90.9090909090909,13.181818181818182,21.1,0.14,0.333
2014,Ryan Jackson,Houston,American,13,5.5,5,25,8,2,6,7,47.69230769230769,15.307692307692308,63,8.615384615384615,29.8,-6.22,0.615
2014,Jaylen Walton,Ole Miss,SEC,13,5.5,5,19,10.8,2,6.3,7,45.07692307692308,15.846153846153847,60.92307692307692,8.153846153846153,28.3,8.11,0.692
2014,Matt Dayes,North Carolina State,ACC,13,5.5,8,32,10,5,6.6,13,44.07692307692308,24.692307692307693,68.76923076923077,8,30.2,1.25,0.615
2014,Remi Watson,Marshall,CUSA,13,5.5,6,3,7.3,1,5.5,7,42,1.6923076923076923,43.69230769230769,7.6923076923076925,45.6,-5.81,0.929
2014,Javorius Allen,USC,Pac-12,13,5.4,11,41,11.2,1,6.1,12,114.53846153846153,35.23076923076923,149.76923076923077,21.23076923076923,35.8,5.93,0.692
2014,Royce Freeman,Oregon,Pac-12,15,5.4,18,16,9.9,1,5.7,19,91,10.533333333333333,101.53333333333333,16.8,45.4,6.02,0.867
2014,Alex Collins,Arkansas,SEC,13,5.4,12,3,3,0,5.4,12,84.61538461538461,0.6923076923076923,85.3076923076923,15.692307692307692,31.9,7.76,0.538
2014,Teriyon Gipson,New Mexico,MWC,11,5.4,8,15,8.2,1,5.6,9,73.54545454545455,11.181818181818182,84.72727272727273,13.636363636363637,27.7,-2.14,0.333
2014,Fred Coppet,Bowling Green State,MAC,13,5.4,6,7,3.7,0,5.3,6,58.76923076923077,2,60.76923076923077,10.846153846153847,30,-5.87,0.571
2014,Jawon Chisholm,Akron,MAC,11,5.4,8,8,9.6,0,5.7,8,56.36363636363637,7,63.36363636363637,10.363636363636363,22.6,-7.73,0.417
2014,Brandon Wilds,South Carolina,SEC,12,5.4,4,18,7.9,1,5.8,5,47.5,11.916666666666666,59.416666666666664,8.833333333333334,32.6,4.93,0.538
2014,Johnston White,Arkansas State,Sun Belt,12,5.4,6,6,4.5,1,5.4,7,42.833333333333336,2.25,45.083333333333336,7.916666666666667,36.7,-6.88,0.538
2014,Jay Ajayi,Boise State,MWC,14,5.3,28,50,10.7,4,5.9,32,130.21428571428572,38.214285714285715,168.42857142857142,24.785714285714285,39.7,-0.07,0.857
2014,Cameron Artis-Payne,Auburn,SEC,13,5.3,13,13,11.3,0,5.6,13,123.6923076923077,11.307692307692308,135,23.307692307692307,35.5,9.06,0.615
2014,Daniel Lasco,California,Pac-12,12,5.3,12,33,10.8,2,6.1,14,92.91666666666667,29.666666666666668,122.58333333333333,17.5,38.3,5.3,0.417
2014,Thomas Rawls,Central Michigan,MAC,9,5.3,10,10,9.3,0,5.4,10,122.55555555555556,10.333333333333334,132.88888888888889,23.333333333333332,26.9,-7.61,0.538
2014,Russell Hansbrough,Missouri,SEC,14,5.3,10,11,5.3,0,5.3,10,77.42857142857143,4.142857142857143,81.57142857142857,14.642857142857142,27.8,4.73,0.786
2014,Travis Greene,Bowling Green State,MAC,12,5.3,12,27,6.5,1,5.4,13,79.08333333333333,14.583333333333334,93.66666666666667,15,30,-5.87,0.571
2014,Dwayne Washington,Washington,Pac-12,12,5.3,9,15,6.1,0,5.4,9,58.083333333333336,7.583333333333333,65.66666666666667,11,30.2,1.6,0.571
